Title,Type,language,Date,Link
ع / اقتصادي / مؤشر سوق الأسهم السعودية يغلق منخفضًا عند مستوى 11913 نقطة,اقتصادي,عربى,12/24/2024 15:48,https://spa.gov.sa/w2232605
"ع / عام /  مدير الأمن العام يشهد الحفل الختامي لبطولة ""هممنا قمم"" بنسختها الثانية",عام,عربى,12/24/2024 15:48,https://spa.gov.sa/w2232606
ع / عام / نائب أمير منطقة مكة المكرمة يرأس اجتماع اللجنة التنفيذية للجنة الحج المركزية,عام,عربى,12/24/2024 15:49,https://spa.gov.sa/w2232609
ع / بيئي / القوات الخاصة للأمن والحماية تضبط مخالفًا لنظام البيئة لاستغلاله الرواسب في منطقة تبوك,البيئة,عربى,12/24/2024 15:50,https://spa.gov.sa/w2232614
ع / اقتصادي / أمانة منطقة نجران تطرح 20 فرصة استثمارية في مواقع متعددة بمحافظة شرورة,اقتصادي,عربى,12/24/2024 15:50,https://spa.gov.sa/w2232615
ع / اقتصادي / NHC تُعلن تنفيذ عقود بيع أكثر من 82% في وجهة خيالا بجدة بقيمة 2.6 مليار ريال,اقتصادي,عربى,12/24/2024 15:52,https://spa.gov.sa/w2232617
"ع / ثقافي / لجنة التحكيم تعلن نتائج الأول في ""جمل"" بيرق الموحد ""شعل"" ",ثقافي,عربى,12/24/2024 16:08,https://spa.gov.sa/w2232630
"ع / بيئي / 120 متطوعًا يزرعون 2000 شتلة في محمية الملك عبدالعزيز الملكية ضمن مبادرة ""لتنمو""",البيئة,عربى,12/24/2024 16:09,https://spa.gov.sa/w2232632
ع / عام / دوريات الإدارة العامة للمجاهدين بمنطقة جازان تقبض على مواطن لنقله 3 مخالفين لنظام أمن الحدود,عام,عربى,12/24/2024 16:10,https://spa.gov.sa/w2232633
"ع / بيئي / ""مائي"" يطلق الحملة التوعوية الحكومية الثانية لعام 2024 لتعزيز ترشيد استهلاك المياه",البيئة,عربى,12/24/2024 16:12,https://spa.gov.sa/w2232634
ع / ثقافي / وزارة الثقافة تطلق أربع خدمات جديدة في منصة الابتعاث الثقافي لدعم المبتعثين ,ثقافي,عربى,12/24/2024 16:13,https://spa.gov.sa/w2232636
ع / اقتصادي / أكثر من 12 مليون محفظة استثمارية للأفراد بسوق الأسهم الرئيسية في الربع الثالث 2024,اقتصادي,عربى,12/24/2024 16:13,https://spa.gov.sa/w2232638
ع / سياسي / وزير الخارجية الإماراتي ونظيره المولدوفي يبحثان هاتفيًا العلاقات الثنائية,سياسي,عربى,12/24/2024 16:15,https://spa.gov.sa/w2232640
ع / ثقافي / مكتبة الملك عبدالعزيز العامة وجامعة الأميرة نورة تطلقان معرضًا فنيًا عن الإبل,ثقافي,عربى,12/24/2024 16:18,https://spa.gov.sa/w2232642
ع / علوم وتقنيات / 753 متنافسًا من مختلف مدن المملكة في فعاليات ‎هاكثون أنسنة المشاعر المقدسة,علوم و تقنيات,عربى,12/24/2024 16:19,https://spa.gov.sa/w2232643
ع / عام / دوريات الأمن بمحافظة سراة عبيدة تقبض على 3 مواطنين لنقلهم 33 مخالفًا لنظام أمن الحدود,عام,عربى,12/24/2024 16:20,https://spa.gov.sa/w2232646
ع / صحي / وفاة 190 شخصًا في نيجيريا بسبب تفشي حمى لاسا,الصحة,عربى,12/24/2024 16:20,https://spa.gov.sa/w2232647
ع / عام / زلزال بقوة 4.2 درجات يضرب شمال باكستان ,عام,عربى,12/24/2024 16:20,https://spa.gov.sa/w2232648
ع / اقتصادي / البورصة المصرية تغلق على تراجع,اقتصادي,عربى,12/24/2024 16:23,https://spa.gov.sa/w2232650
ع / بيئي / أمير منطقة جازان يستقبل الرئيس التنفيذي للمركز الوطني للأرصاد,البيئة,عربى,12/24/2024 16:24,https://spa.gov.sa/w2232651
ع / اقتصادي / باكستان تؤكد رغبتها في تعزيز العلاقات التجارية مع كينيا,اقتصادي,عربى,12/24/2024 16:25,https://spa.gov.sa/w2232652
ع / بيئي / نائب أمير المنطقة الشرقية يرأس الاجتماع الرابع لمجلس إدارة مؤسسة تطوير جزيرة دارين وتاروت,البيئة,عربى,12/24/2024 16:28,https://spa.gov.sa/w2232653
ع / بيئي / دوريات الأمن بمنطقة القصيم تضبط 4 مخالفين لنظام البيئة,البيئة,عربى,12/24/2024 16:33,https://spa.gov.sa/w2232655
"ع / عام / ""الشؤون الإسلامية"" توقع اتفاقية تعاون مشترك مع ""الجامعة الإلكترونية"" ",عام,عربى,12/24/2024 16:52,https://spa.gov.sa/w2232665
ع / عام / الأمير عبدالعزيز بن سعود يكرم الفائزين بجوائز مهرجان الملك عبدالعزيز للصقور 2024م,عام,عربى,12/24/2024 17:06,https://spa.gov.sa/w2232674
"ع / ثقافي / مهرجان ""بين ثقافتين"".. يستقطب فنانين ومثقفين سعوديين وعراقيين",ثقافي,عربى,12/24/2024 17:08,https://spa.gov.sa/w2232676
ع / علوم وتقنيات / تعاون علمي وتدريبي بين جامعة أم القرى وجامعة هونج كونج,علوم و تقنيات,عربى,12/24/2024 17:09,https://spa.gov.sa/w2232677
ع / عام / ضبط أكثر من 3 أطنان من السمك الفاسد في عسير,عام,عربى,12/24/2024 17:15,https://spa.gov.sa/w2232679
"ع / اقتصادي / البنك المركزي السعودي يرخص لشركة ""مجد السعودية للمدفوعات"" مزاولة نشاط خدمات المدفوعات",اقتصادي,عربى,12/24/2024 17:17,https://spa.gov.sa/w2232684
"ع / رياضي / ""خليجي 26"" ..  السعودية تواجه اليمن والعراق يلاقي البحرين غدًا",رياضي,عربى,12/24/2024 17:18,https://spa.gov.sa/w2232686
"ع / ثقافي / تعليم جدة تدشين مبادرة ""ثقفني.. نتشارك المعرفة "" ",ثقافي,عربى,12/24/2024 17:29,https://spa.gov.sa/w2232688
ع / سياسي / التقرير الأسبوعي للمرصد الإعلامي لمنظمة التعاون الإسلامي لجرائم إسرائيل ضد الفلسطينيين,سياسي,عربى,12/24/2024 17:35,https://spa.gov.sa/w2232689
ع / سياسي / الصومال وإثيوبيا يؤكدان على احترام سيادة كل طرف ووحدته واستقلاله وسلامة أراضيه  ,سياسي,عربى,12/24/2024 17:38,https://spa.gov.sa/w2232694
ع / اقتصادي / وزير الاقتصاد والتخطيط يناقش الفرص الاقتصادية والاستثمارية مع نيجيريا,اقتصادي,عربى,12/24/2024 17:41,https://spa.gov.sa/w2232695
"ع / اجتماعي / تعليم الشرقية يدشن ملتقى ""مجتمع معطاء"" ويطلق 400 فرصة تطوعية جديدة",إجتماعي,عربى,12/24/2024 17:41,https://spa.gov.sa/w2232696
ع / اجتماعي / مركز الملك سلمان للإغاثة يستعرض مشاريعه الإنسانية في اليمن خلال مشاركته في مجلس الأعمال السعودي - اليمني.. بمكة المكرمة,عام,عربى,12/24/2024 17:43,https://spa.gov.sa/w2232698
ع / ثقافي / تعليم مكة المكرمة يدعو للمشاركة في مسابقة راوي الدرعية,ثقافي,عربى,12/24/2024 17:43,https://spa.gov.sa/w2232699
"ع / اجتماعي / ""رحلات الخير""  تستضيف مرضى ألزهايمر وأسرهم ",إجتماعي,عربى,12/24/2024 17:44,https://spa.gov.sa/w2232700
"ع / ثقافي / ""تقنية أصوات الإبل"" تعيد تعريف التراث بمهرجان الملك عبدالعزيز للإبل ",ثقافي,عربى,12/24/2024 17:46,https://spa.gov.sa/w2232701
ع / اقتصادي / أمين منطقة نجران يطّلع على عدد من المشروعات والخدمات البلدية بمحافظة شرورة ومركز الوديعة,اقتصادي,عربى,12/24/2024 17:47,https://spa.gov.sa/w2232703
ع / عام / مكافحة المخدرات تقبض على مقيم بمنطقة المدينة المنورة لترويجه مادة الميثامفيتامين المخدر (الشبو),عام,عربى,12/24/2024 17:52,https://spa.gov.sa/w2232710
ع / عام / تنفيذ حُكم حد الحرابة بجانِيين في منطقة جازان ,عام,عربى,12/24/2024 17:53,https://spa.gov.sa/w2232712
ع / سياحة وترفيه / مجموعة من الخدمات المتنوعة ذات المحتوى السياحي يقدمها حي حراء الثقافي بالتزامن مع دخول أجواء الشتاء  ,سياحة و ترفية,عربى,12/24/2024 17:54,https://spa.gov.sa/w2232715
ع / صحي / الخدمات الطبية بوزارة الداخلية تحقق تقدمًا في مؤشر قياس التحول الرقمي ,الصحة,عربى,12/24/2024 17:55,https://spa.gov.sa/w2232717
"ع / عام / تقنية الواقع الافتراضي ""VR"" تجذب زوار جناح إمارة منطقة تبوك في معرض وزارة الداخلية “واحة الأمن”",سياحة و ترفية,عربى,12/24/2024 17:56,https://spa.gov.sa/w2232718
"ع / عام / أمانة العاصمة المقدسة تحقق إنجازًا مميزًا في إدارة البيانات وفقًا لتقرير هيئة الحكومة الرقمية 2024""",عام,عربى,12/24/2024 18:00,https://spa.gov.sa/w2232722
ع / عام / وزير الموارد البشرية والتنمية الاجتماعية يشكر القيادة بمناسبة موافقة مجلس الوزراء على الإستراتيجية التحولية لمعهد الإدارة العامة,عام,عربى,12/24/2024 18:03,https://spa.gov.sa/w2232723
ع / عام / السجان يشكر القيادة بمناسبة صدور موافقة مجلس الوزراء على الإستراتيجية التحولية لمعهد الإدارة العامة,عام,عربى,12/24/2024 18:04,https://spa.gov.sa/w2232724
"ع / عام / مكافحة المخدرات تقبض على شخصين بمنطقة الرياض لترويجهما (35) كيلوجرامًا من مادة الحشيش المخدر و(32,338) قرصًا خاضعًا لتنظيم التداول الطبي",عام,عربى,12/24/2024 18:05,https://spa.gov.sa/w2232725
ع / عام / مصرع 11 شخصًا على الأقل في انفجار بمصنع ذخيرة في شمال غرب تركيا,عام,عربى,12/24/2024 18:08,https://spa.gov.sa/w2232728
ع / سياحة وترفيه / التخييم في العُلا يستقطب الزوار والأهالي مع أجواء الشتاء الساحرة,سياحة و ترفية,عربى,12/24/2024 18:08,https://spa.gov.sa/w2232729
ع / بيئي / هيئة تطوير محمية الإمام عبدالعزيز بن محمد الملكية توقّع مذكرة تفاهم مع الاتحاد السعودي للدراجات,البيئة,عربى,12/24/2024 18:10,https://spa.gov.sa/w2232733
ع / عام / أمانة المدينة المنورة تُنفذ أكثر من 15 ألف جولة رقابية على الأغذية خلال نوفمبر الماضي ,عام,عربى,12/24/2024 18:33,https://spa.gov.sa/w2232738
"ع / اقتصادي / ""اتحاد الغرف"" يعلن البدء في تأسيس أول مجلس أعمال سعودي كويتي مشترك",اقتصادي,عربى,12/24/2024 18:44,https://spa.gov.sa/w2232743
ع / اجتماعي / مركز الملك سلمان للإغاثة يختتم المشروع الطبي التطوعي للأطراف الصناعية وإعادة التأهيل في بولندا,إجتماعي,عربى,12/24/2024 18:50,https://spa.gov.sa/w2232748
ع / عام / أمير المنطقة الشرقية يشهد توقيع اتفاقيات تعاون بين بنك التنمية الاجتماعية ومؤسسات المجتمع المحلي ,عام,عربى,12/24/2024 18:52,https://spa.gov.sa/w2232749
ع / سياسي / استشهاد شاب وامرأة في قصف إسرائيلي على مخيم طولكرم,سياسي,عربى,12/24/2024 18:58,https://spa.gov.sa/w2232753
ع / اقتصادي / بورصة موسكو تقفل على تباين,اقتصادي,عربى,12/24/2024 19:20,https://spa.gov.sa/w2232756
ع / اجتماعي / مركز الملك سلمان للإغاثة يختتم المشروع الطبي التطوعي لجراحة القلب والقسطرة للأطفال في مدينة نواكشوط بموريتانيا بإجراء 68 عملية,إجتماعي,عربى,12/24/2024 19:21,https://spa.gov.sa/w2232757
ع / اجتماعي / مركز الملك سلمان للإغاثة يختتم المشروع الطبي التطوعي لجراحة المسالك البولية للبالغين في مدينة نواكشوط بموريتانيا ,إجتماعي,عربى,12/24/2024 19:21,https://spa.gov.sa/w2232759
"ع / ثقافي / ""الإبل في التراث العربي"" ندوة بالجامعة الإسلامية بالمدينة المنورة ",ثقافي,عربى,12/24/2024 19:22,https://spa.gov.sa/w2232761
ع / اقتصادي / المركز الوطني لإدارة الدين يقفل طرح شهر ديسمبر 2024م ضمن برنامج صكوك المملكة المحلية بالريال السعودي بمبلغ إجمالي قدره (11.598) مليار ريال ,اقتصادي,عربى,12/24/2024 19:22,https://spa.gov.sa/w2232762
ع / اقتصادي / وزارة الصناعة والثروة المعدنية تمدّد موعد تقديم العروض لرخص الكشف في أول أحزمة متمعدنة,اقتصادي,عربى,12/24/2024 19:23,https://spa.gov.sa/w2232763
ع / اجتماعي / مركز الملك سلمان للإغاثة يختتم المشروع الطبي التطوعي لجراحة الأطفال في بورتسودان بجمهورية السودان بإجراء 54 عملية,إجتماعي,عربى,12/24/2024 19:23,https://spa.gov.sa/w2232766
ع / اجتماعي / المشروع الطبي التطوعي لجراحة العظام في مديرية المكلا بحضرموت يجري 59 عملية متخصصة بدعم من مركز الملك سلمان للإغاثة,إجتماعي,عربى,12/24/2024 19:23,https://spa.gov.sa/w2232769
ع / اقتصادي / رئيس الطيران المدني يرأس أعمال الدورة الـ 71 للمجلس التنفيذي للمنظمة العربية للطيران المدني,اقتصادي,عربى,12/24/2024 19:27,https://spa.gov.sa/w2232776
ع / اجتماعي / المشروع التطوعي للجراحة العامة للأطفال في مديرية المكلا بحضرموت يجري 74 عملية متخصصة بدعم مركز الملك سلمان للإغاثة,إجتماعي,عربى,12/24/2024 19:27,https://spa.gov.sa/w2232778
ع / عام / قطاع الأمن بالمملكة.. إمكانات بشرية وتقنية تستشرف مستقبل أمن وسلامة الإنسان,عام,عربى,12/24/2024 19:29,https://spa.gov.sa/w2232781
ع / سياسي / وزير الخارجية المغربي يلتقي نظيرته السنغالية,سياسي,عربى,12/24/2024 19:32,https://spa.gov.sa/w2232784
ع / اقتصادي / بورصة المغرب تغلق على انخفاض,اقتصادي,عربى,12/24/2024 19:32,https://spa.gov.sa/w2232786
"ع / عام / ""فومكس الرياض"" يجمع 10 شركات عالمية رائدة في صناعة الإعلام والتقنية",عام,عربى,12/24/2024 19:35,https://spa.gov.sa/w2232788
ع / عام / الرئيس التنفيذي لتنمية القطاع غير الربحي يطلع على البرامج التي تقدمها جمعية هدية الحاج والمعتمر  ,إجتماعي,عربى,12/24/2024 19:36,https://spa.gov.sa/w2232790
ع / اجتماعي / مركز الملك سلمان للإغاثة يختتم المشروع الطبي التطوعي لجراحة المسالك البولية في محافظة عدن بإجراء 109 عمليات متخصصة,إجتماعي,عربى,12/24/2024 19:37,https://spa.gov.sa/w2232792
ع / اجتماعي / مركز الملك سلمان للإغاثة يجري 423 عملية جراحية ضمن مشروع نور السعودية لمكافحة العمى في مدينة كانو بجمهورية نيجيريا,إجتماعي,عربى,12/24/2024 19:37,https://spa.gov.sa/w2232793
ع / منوعات عالمية / تطوير ذراع روبوتية في الصين تضاهي اليد البشرية في مهام الإمساك بالأشياء ,منوعات عالمية,عربى,12/24/2024 19:50,https://spa.gov.sa/w2232803
ع / عام / جامعة جدة تحصل على الاعتماد الأكاديمي الدولي ABET,عام,عربى,12/24/2024 19:50,https://spa.gov.sa/w2232804
ع / علوم وتقنيات / 40 شابًا وفتاة يتنافسون في مسابقة المهارات بمجال الروبوتات المتنقلة بالأحساء,علوم و تقنيات,عربى,12/24/2024 19:53,https://spa.gov.sa/w2232807
"ع / علوم وتقنيات / ""هيئة الابتكار"" تعلن عن إطلاق برامج المنح البحثية لعام 2025",علوم و تقنيات,عربى,12/24/2024 19:58,https://spa.gov.sa/w2232808
ع / رياضي / محافظ حفر الباطن يستقبل رئيس مجلس إدارة نادي الباطن,رياضي,عربى,12/24/2024 20:22,https://spa.gov.sa/w2232826
ع / عام / النيابة العامة وهيئة التأمين توقّعان مذكرة تعاون لتعزيز الحماية الجنائية لقطاع التأمين,عام,عربى,12/24/2024 20:30,https://spa.gov.sa/w2232831
ع / عام / التحالف الإسلامي العسكري يُطلق في نواكشوط دورة تدريبية حول مخاطر تمويل الإرهاب,عام,عربى,12/24/2024 20:32,https://spa.gov.sa/w2232833
ع / عام / مرصد حضري الجوف يبحث تنفيذ توصيات تقرير التنمية المستدامة لمدن المنطقة,عام,عربى,12/24/2024 20:35,https://spa.gov.sa/w2232835
ع / علوم وتقنيات / جامعة الباحة وهيئة تنمية البحث والابتكار تدرسان آلية دعم مشروعات البحث والتطوير والابتكار,علوم و تقنيات,عربى,12/24/2024 20:35,https://spa.gov.sa/w2232836
ع / سياسي / استشهاد تسعة فلسطينيين في قصف إسرائيلي على منزلين بمدينة غزة ومخيم جباليا,سياسي,عربى,12/24/2024 21:00,https://spa.gov.sa/w2232852
ع / عام / دوريات الأفواج الأمنية بمنطقة جازان تقبض على (3) أشخاص لترويجهم نبات القات المخدر,عام,عربى,12/24/2024 21:08,https://spa.gov.sa/w2232857
ع / عام / ورشة عمل لمناقشة مخرجات الخطة الخمسية للقطاعات الحكومية ومؤشرات الأداء التنموية بمنطقة حائل ,عام,عربى,12/24/2024 21:10,https://spa.gov.sa/w2232859
ع / اقتصادي / انطلاق الدورة الثالثة لملتقى التحكيم 2024 بغرفة أبها,اقتصادي,عربى,12/24/2024 21:10,https://spa.gov.sa/w2232861
ع / سياحة وترفيه / الضباب والغيوم تعانق قمم جبال السروات بمنطقة الباحة,سياحة و ترفية,عربى,12/24/2024 21:10,https://spa.gov.sa/w2232862
"ع / عام / أمير منطقة حائل يرعى افتتاح فعالية ""جولة مسك ""بالمنطقة ",عام,عربى,12/24/2024 21:12,https://spa.gov.sa/w2232863
ع / رياضي / عبدالعزيز الشهراني رئيس للاتحاد السعودي للدراجات للدورة الأولمبية 2024_2028,رياضي,عربى,12/24/2024 21:13,https://spa.gov.sa/w2232865
ع / عام / مركز الملك سلمان للإغاثة يختتم المشروع الطبي التطوعي لجراحة المخ والأعصاب في ولاية هاتاي بتركيا ,عام,عربى,12/24/2024 21:13,https://spa.gov.sa/w2232866
ع / عام / تحت رعاية الأمير عبدالعزيز بن سعود .. وزارة الداخلية تقيم غدًا حفل ملتقى أبشر السنوي 2024,عام,عربى,12/24/2024 21:13,https://spa.gov.sa/w2232867
"ع / عام / مركز الملك سلمان للإغاثة ينتزع 570 لغمًا عبر مشروع ""مسام"" في اليمن خلال أسبوع",عام,عربى,12/24/2024 21:15,https://spa.gov.sa/w2232870
"ع / عام / أمير منطقة حائل يدشّن مهرجان ""حمضيات حائل 2024"" في نسخته الرابعة الخميس القادم ",عام,عربى,12/24/2024 21:18,https://spa.gov.sa/w2232875
ع / بيئي / أزهار شجرة الطرفاء تزين أودية منطقة الحدود الشمالية ,البيئة,عربى,12/24/2024 21:42,https://spa.gov.sa/w2232884
ع / رياضي / كأس الخليج 26.. المنتخب العماني يكسب نظيره القطري بهدفين مقابل هدف,رياضي,عربى,12/24/2024 21:43,https://spa.gov.sa/w2232886
ع / عام / مركز الملك سلمان للإغاثة يعيد تأهيل 13 منزلا للأسر الأكثر احتياجا  في محافظة أرخبيل سقطرى ,عام,عربى,12/24/2024 21:44,https://spa.gov.sa/w2232887
ع / رياضي / ميدان الفروسية بحائل يقيم حفل سباقه الخامس للموسم الحالي ,رياضي,عربى,12/24/2024 21:45,https://spa.gov.sa/w2232888
ع / عام / الإبل في التراث السعودي .. غذاء ودواء وموروث وطني ,عام,عربى,12/24/2024 21:50,https://spa.gov.sa/w2232893
ع / رياضي / المنتخب السعودي يختتم تحضيراته لمواجهة نظيره اليمني غدًا في خليجي 26 ,رياضي,عربى,12/24/2024 21:50,https://spa.gov.sa/w2232894
"ع / عام / أمير منطقة الرياض يرعى الحفل السنوي للجمعية الخيرية لتحفيظ القرآن الكريم بالرياض ""مكنون""",عام,عربى,12/24/2024 22:07,https://spa.gov.sa/w2232900
ع / رياضي / نادي الصفا يحقق كأس بطولة المملكة للأندية والهيئات ومراكز الاتحاد الأولمبية للسباحة,رياضي,عربى,12/24/2024 22:44,https://spa.gov.sa/w2232910
ع / رياضي / اتفاقية تعاون مشترك بين جامعة طيبة والاتحاد السعودي للسهام,رياضي,عربى,12/24/2024 22:45,https://spa.gov.sa/w2232912
"ع / اقتصادي / بتوجيه واهتمام أمير منطقة الجوف .. الخطوط الحديدية السعودية ""سار"" تزيد عدد الرحلات إلى منطقة الجوف بواقع أربع رحلات شهريًا ",اقتصادي,عربى,12/24/2024 22:56,https://spa.gov.sa/w2232917
ع / اقتصادي / محافظ الخرج يحضر لقاء مجتمع الأعمال السنوي 2024م بغرفة الخرج,اقتصادي,عربى,12/24/2024 23:07,https://spa.gov.sa/w2232921
"ع / عام / الأميرة سما بنت فيصل تفتتح برنامج "" أمن""",عام,عربى,12/24/2024 23:09,https://spa.gov.sa/w2232925
ع / علوم وتقنيات / السواحه يجتمع بوزير الاتصالات في الجمهورية اليمنية لتوسيع الشراكة الإستراتيجية وتعزيز تنمية القدرات الرقمية بين البلدين الشقيقين,علوم و تقنيات,عربى,12/24/2024 23:27,https://spa.gov.sa/w2232933
ع / اجتماعي / أكثر من مليون ساعة تطوعيّة لخدمة قاصدي المسجد النبوي خلال العام 2024م,إجتماعي,عربى,12/24/2024 23:56,https://spa.gov.sa/w2232941
ع / رياضي / الدكتور المطيري رئيس للاتحاد السعودي للتايكوندو للدورة الأولمبية 2024 - 2028,رياضي,عربى,12/24/2024 23:59,https://spa.gov.sa/w2232942
ع / رياضي / كأس الخليج 26 .. منتخب الكويت يفوز على نظيره الإماراتي بهدفين مقابل هدف,رياضي,عربى,12/24/2024 23:59,https://spa.gov.sa/w2232943
ع / اقتصادي / مؤشرات الأسهم الأمريكية تغلق مرتفعة,اقتصادي,عربى,12/25/2024 0:00,https://spa.gov.sa/w2232944
"ع / سياحة وترفيه / ""سوق الأولين"".. رحلة إلى التراث والتقاليد الأصيلة ضمن موسم الرياض 2024",سياحة و ترفية,عربى,12/25/2024 0:10,https://spa.gov.sa/w2232946
ع / علوم وتقنيات / السواحه والتميمي يرفعان الشكر للقيادة للموافقة على تعديل تنظيم هيئة الاتصالات والفضاء والتقنية,علوم و تقنيات,عربى,12/25/2024 0:13,https://spa.gov.sa/w2232948
"ع / ثقافي / الإعلان عن أسماء الفائزين بالمراكز الأولى بجائزة الملك عبدالعزيز لسباقات الهجن فئة ""جذع""",ثقافي,عربى,12/25/2024 0:36,https://spa.gov.sa/w2232950
"ع / عام / نائب أمير منطقة مكة المكرمة يفتتح الملتقى العلمي الأول ""مآثر سماحة الشيخ عبدالله بن حميد وجهوده في الشؤون الدينية بالمسجد الحرام""",عام,عربى,12/25/2024 0:57,https://spa.gov.sa/w2232953
ع / رياضي / نتائج مباريات بطولة الدوري المصري لكرة القدم,رياضي,عربى,12/25/2024 1:39,https://spa.gov.sa/w2232957
ع / عام / الهيئة العامة للطرق تحصد جائزتين في قمة إدارة المشاريع,عام,عربى,12/25/2024 2:00,https://spa.gov.sa/w2232960
"ع / ثقافي / ندوة ""التدريب المسرحي في العالم العربي : التحديات والفرص"" في مهرجان الرياض للمسرح",ثقافي,عربى,12/25/2024 3:00,https://spa.gov.sa/w2232962
ع / عام / قوات الاحتلال الإسرائيلي تقتحم مدينة نابلس وقرية النبي صالح ,عام,عربى,12/25/2024 4:24,https://spa.gov.sa/w2232973
ع / عام / زلزال بقوة 9ر5 درجات يضرب الأرجنتين ,عام,عربى,12/25/2024 5:31,https://spa.gov.sa/w2232977
ع / سياسي / الرئيس الروسي يلتقي نظيره الطاجيكي  ,سياسي,عربى,12/25/2024 6:34,https://spa.gov.sa/w2232978
ع / بيئي / حالة الطقس المتوقعة اليوم,البيئة,عربى,12/25/2024 7:00,https://spa.gov.sa/w2232979
ع / عام / استشهاد 18 فلسطينيا في قصف إسرائيلي على منزلين شمال وجنوب قطاع غزة,عام,عربى,12/25/2024 7:50,https://spa.gov.sa/w2232982
"ع / اقتصادي / ""المركزي الروسي"" يواصل رفع سعر الروبل مقابل العملات الرئيسة",اقتصادي,عربى,12/25/2024 8:29,https://spa.gov.sa/w2232984
"ع / عام / زلزال بقوة 4.5 درجات يضرب جزيرة ""ماكوراي""في المحيط الهادئ",عام,عربى,12/25/2024 8:41,https://spa.gov.sa/w2232985
ع / عام / الاحتلال الإسرائيلي يواصل عدوانه على مخيم طولكرم لليوم الثاني على التوالي,عام,عربى,12/25/2024 8:48,https://spa.gov.sa/w2232987
"ع / عام / ""الإحصاء"" ارتفاع مساحة المحميات البرية والبحرية في المملكة لعام 2023",عام,عربى,12/25/2024 9:52,https://spa.gov.sa/w2232993
ع / سياسي / اهتمامات الصحف الباكستانية,سياسي,عربى,12/25/2024 9:55,https://spa.gov.sa/w2232996
ع / سياسي / اهتمامات الصحف المغربية,سياسي,عربى,12/25/2024 10:29,https://spa.gov.sa/w2233005
ع / سياسي / وزير الخارجية الجزائري يلتقي نظيره الكاميروني ,سياسي,عربى,12/25/2024 10:30,https://spa.gov.sa/w2233006
ع / اقتصادي / بورصة تونس تقفل على ارتفاع,اقتصادي,عربى,12/25/2024 10:59,https://spa.gov.sa/w2233019
ع / عام / أمانة العاصمة المقدسة توقّع اتفاقية لتطوير حلول المدن الذكية وتعزيز التحول الرقمي,عام,عربى,12/25/2024 11:01,https://spa.gov.sa/w2233021
"ع / اقتصادي / ""منشآت"" تختتم جولة الامتياز التجاري في محافظة جدة",اقتصادي,عربى,12/25/2024 11:03,https://spa.gov.sa/w2233023
"ع / علوم وتقنيات / ""فلكية جدة"" ترصد كوكب عطارد يُزين سماء اليوم   ",علوم و تقنيات,عربى,12/25/2024 11:05,https://spa.gov.sa/w2233026
ع / اقتصادي / وزارة الاستثمار تُنهي مشاركتها في منتدى المدينة للاستثمار ,اقتصادي,عربى,12/25/2024 11:15,https://spa.gov.sa/w2233027
ع / بيئي / القوات الخاصة للأمن البيئي تضبط مواطنًا خليجيًا مخالفًا لنظام البيئة لارتكابه مخالفة رعي بمحمية الملك عبدالعزيز الملكية,البيئة,عربى,12/25/2024 11:29,https://spa.gov.sa/w2233033
ع / سياسي / اهتمامات الصحف التونسية,سياسي,عربى,12/25/2024 11:52,https://spa.gov.sa/w2233041
ع / سياسي / اهتمامات الصحف المصرية,سياسي,عربى,12/25/2024 11:54,https://spa.gov.sa/w2233042
ع / اقتصادي / الأسهم اليابانية تُغلق على ارتفاع,اقتصادي,عربى,12/25/2024 11:54,https://spa.gov.sa/w2233044
ع / صحي / الخدمات الطبية بوزارة الداخلية تُحقق نموًا بنسبة 74.9٪ في مؤشر قياس التحول الرقمي لعام 2024,الصحة,عربى,12/25/2024 11:55,https://spa.gov.sa/w2233045
ع / علوم وتقنيات / وزير التعليم يدشن أول مدرسة ثانوية للموهوبين في التقنية بأكاديمية طويق,علوم و تقنيات,عربى,12/25/2024 11:58,https://spa.gov.sa/w2233048
ع / عام / المركز الوطني للعمليات الأمنية يحصل على المركز الثاني في فئة أفضل مشروع اجتماعي ضمن جائزة التميز في المشاريع العالمية لعام 2024م,عام,عربى,12/25/2024 12:15,https://spa.gov.sa/w2233053
ع / علوم وتقنيات / فريق بحثي بجامعة الملك خالد يبتكر مادة مرجعية قياسية لفاكهة التمر,علوم و تقنيات,عربى,12/25/2024 12:16,https://spa.gov.sa/w2233055
ع / بيئي / القوات الخاصة للأمن البيئي تضبط مقيمًا مخالفًا لنظام البيئة لتلويثه البيئة بتفريغ مواد خرسانية في منطقة عسير,البيئة,عربى,12/25/2024 12:19,https://spa.gov.sa/w2233056
ع / عام / تنفيذ حكم القتل تعزيرًا بأحد الجناة في منطقة الجوف,عام,عربى,12/25/2024 12:23,https://spa.gov.sa/w2233059
"ع / اجتماعي / برنامج ""زود الأجيال"" الادخاري يفوز بجائزة ""أفضل مشروع اجتماعي"" ",إجتماعي,عربى,12/25/2024 12:23,https://spa.gov.sa/w2233060
ع / ثقافي / هيئة الأزياء تنظم لقاءً افتراضيًا حول أهم لحظات عالم الأزياء في عام 2024 ,ثقافي,عربى,12/25/2024 12:24,https://spa.gov.sa/w2233061
"ع / صحي / ""التخصصي"" يتوج بجائزة التميز العالمي في إدارة المشاريع بمجال التقنية",الصحة,عربى,12/25/2024 12:29,https://spa.gov.sa/w2233064
